plan,date,latitude,longitude,qty_notes
Plan B,2016-05-12,9.36104407841,-79.0878420013,30
Plan B,2016-05-12,9.35905531976,-79.0039423939,22
Plan B,2016-05-12,9.36646301519,-78.8847643411,34
Plan B,2016-05-12,9.35038477203,-79.0956152323,26
Plan B,2016-05-12,9.36352011605,-79.2948826744,19
Plan B,2016-05-12,9.27862940713,-79.1316715507,19
Plan C,2016-05-12,9.34270440145,-78.8116859684,31
Plan C,2016-05-12,9.35293654225,-79.0879736349,27
Plan C,2016-05-12,9.36717127517,-78.9543597984,39
Plan C,2016-05-12,9.34985205819,-78.9535516262,19
Plan C,2016-05-12,9.35115443021,-78.8834947065,25
Plan C,2016-05-12,9.36318727315,-78.8113594012,31
Plan C,2016-05-12,9.36668442548,-78.8535258737,25
Plan C,2016-05-12,9.36473743117,-78.8389026977,24
Plan C,2016-05-12,9.3394361164,-79.212488847,33
Plan D,2016-05-12,9.34834634261,-78.8376826725,24
Plan D,2016-05-12,9.35386639012,-79.2910717027,28
Plan D,2016-05-12,9.36206396654,-78.8380855494,28
Plan D,2016-05-12,9.36779844519,-78.8835151621,38
Plan D,2016-05-12,9.36359211238,-78.8389031531,38
Plan D,2016-05-12,9.36215915029,-79.511465736,21
Plan D,2016-05-12,9.29076674516,-78.8118486495,31
Plan D,2016-05-12,9.36301145544,-78.8379247417,27
Plan D,2016-05-12,9.34779353724,-79.0032528567,33
Plan E,2016-05-12,9.28554478715,-78.8530490745,17
Plan E,2016-05-12,9.3593809826,-78.8834298161,26
Plan E,2016-05-12,9.34979211402,-78.8111249227,34
Plan E,2016-05-12,9.35264754367,-79.0958067552,21
Plan E,2016-05-12,9.35936808177,-79.095227958,26
Plan E,2016-05-12,9.3044718176,-78.8389683284,20
Plan E,2016-05-12,9.47240265414,-78.8386709681,31
Plan E,2016-05-12,9.35102140049,-78.8111551855,35
Plan E,2016-05-12,9.36557193218,-78.8381581333,29
Plan F,2016-05-12,9.34768594733,-79.2956936756,22
Plan F,2016-05-12,9.32709439216,-79.3620139986,22
Plan F,2016-05-12,9.36576400874,-79.2943794824,29
Plan F,2016-05-12,9.36358918332,-79.0039293105,36
Plan F,2016-05-12,9.3406278219,-79.0955686296,29
Plan F,2016-05-12,9.25446776009,-78.883711935,30
Plan F,2016-05-12,9.36383043289,-78.8111774339,31
Plan F,2016-05-12,9.36512661375,-79.3827102364,21
Plan F,2016-05-12,9.35729617386,-78.9534309649,33
Plan G,2016-05-12,9.36066672682,-78.8844536077,25
Plan G,2016-05-12,9.30623677445,-79.0866655485,17
Plan G,2016-05-12,9.28838343185,-79.0040464964,18
Plan G,2016-05-12,9.36203193808,-78.8118521719,16
Plan G,2016-05-12,9.36600170723,-78.8529824808,36
Plan G,2016-05-12,9.34877789314,-78.8115157024,18
Plan G,2016-05-12,9.36321726638,-78.8531840384,28
Plan G,2016-05-12,9.36476223934,-78.8109680504,28
Plan G,2016-05-12,9.34893035499,-78.8537743219,39
Plan A,2016-05-13,9.28094935838,-79.0034271563,31
Plan A,2016-05-13,9.36179741229,-78.853044153,32
Plan A,2016-05-13,9.36496259252,-78.8376257013,23
Plan A,2016-05-13,9.35826124936,-78.8848255156,35
Plan A,2016-05-13,9.36633392766,-78.8834850785,27
Plan A,2016-05-13,9.36920851006,-78.8844812237,27
Plan A,2016-05-13,9.34345105084,-79.4628442927,28
Plan A,2016-05-13,9.36196645793,-78.8389493933,25
Plan A,2016-05-13,9.35052352726,-78.8848317146,28
Plan B,2016-05-13,9.36506573696,-78.8116260341,35
Plan B,2016-05-13,9.35360689449,-79.0871330612,27
Plan B,2016-05-13,9.34073670222,-78.8385040525,31
Plan B,2016-05-13,9.36312076896,-78.8524631774,28
Plan B,2016-05-13,9.31371475168,-78.883456829,31
Plan B,2016-05-13,9.36157482457,-78.8540631854,30
Plan B,2016-05-13,9.36420358067,-78.8849171277,31
Plan B,2016-05-13,9.365155332,-79.1322656783,32
Plan B,2016-05-13,9.3673073465,-78.9538060282,37
Plan C,2016-05-13,9.27158270729,-79.2654028072,19
Plan C,2016-05-13,9.36322503167,-78.8387948565,21
Plan C,2016-05-13,9.3637031104,-79.2916682116,29
Plan C,2016-05-13,9.359914399,-78.953706599,35
Plan C,2016-05-13,9.35921503005,-78.8118841181,24
Plan C,2016-05-13,9.28860937984,-79.3232407078,18
Plan C,2016-05-13,9.36925606741,-78.8376122435,21
Plan C,2016-05-13,9.35387053496,-78.8114271216,31
Plan C,2016-05-13,9.35860974126,-78.8381852627,37
Plan D,2016-05-13,9.36697608077,-79.3680278977,22
Plan D,2016-05-13,9.28422270798,-78.8118754465,26
Plan D,2016-05-13,9.35349931827,-78.8389252054,15
Plan D,2016-05-13,9.36276981445,-79.0034402054,31
Plan D,2016-05-13,9.35274763436,-78.8126688686,31
Plan D,2016-05-13,9.34675991292,-78.8533261347,20
Plan D,2016-05-13,9.35078914356,-78.8842992116,30
Plan D,2016-05-13,9.36429853252,-79.4147754603,31
Plan D,2016-05-13,9.3626925913,-78.8386250664,39
Plan E,2016-05-13,9.35144623546,-78.8850454028,36
Plan E,2016-05-13,9.36923804845,-79.4351819529,21
Plan E,2016-05-13,9.35842870988,-79.3621058881,23
Plan E,2016-05-13,9.3488392158,-79.0962160878,32
Plan E,2016-05-13,9.35499210435,-78.811499092,25
Plan E,2016-05-13,9.36702331642,-79.0956692978,28
Plan E,2016-05-13,9.36144124688,-78.8115244625,25
Plan E,2016-05-13,9.35135257255,-78.8118747418,20
Plan E,2016-05-13,9.36310174565,-78.8531440083,21
Plan F,2016-05-13,9.35286475057,-78.811555836,34
Plan F,2016-05-13,9.36836556228,-78.8117359718,26
Plan F,2016-05-13,9.34663708313,-78.8383720034,28
Plan F,2016-05-13,9.35192261534,-78.8116135765,34
Plan F,2016-05-13,9.36188490094,-79.264692469,35
Plan F,2016-05-13,9.34785023255,-78.8113620788,32
Plan F,2016-05-13,9.36012797732,-79.0874878412,31
Plan F,2016-05-13,9.33652329772,-78.8114019022,31
Plan F,2016-05-13,9.36292860809,-78.8382097975,30
Plan G,2016-05-13,9.30855098808,-78.8123928582,25
Plan G,2016-05-13,9.36363665228,-78.8114243367,24
Plan G,2016-05-13,9.34942618342,-78.8839770135,24
Plan G,2016-05-13,9.35102489832,-78.8114860074,24
Plan G,2016-05-13,9.3135377767,-79.0965749542,20
Plan G,2016-05-13,9.35156482832,-78.884911552,32
Plan G,2016-05-13,9.36119190487,-79.2128332716,31
Plan G,2016-05-13,9.34761192147,-79.0032935094,32
Plan G,2016-05-13,9.33587499987,-79.3869130362,24
Plan A,2016-05-14,9.35978641534,-78.8843304279,30
Plan A,2016-05-14,9.36941286517,-78.8384261042,35
Plan A,2016-05-14,9.35110379501,-79.3296257297,27
Plan A,2016-05-14,9.36839363454,-79.3233503633,34
Plan A,2016-05-14,9.36109782969,-78.8111055173,30
Plan A,2016-05-14,9.3513767705,-78.8382384414,29
Plan A,2016-05-14,9.3630923548,-78.8843681252,28
Plan A,2016-05-14,9.36795585189,-79.3866642333,33
Plan A,2016-05-14,9.36857169085,-78.8113713536,32
Plan B,2016-05-14,9.36229229527,-79.0874430787,20
Plan B,2016-05-14,9.36267002875,-79.2952145771,30
Plan B,2016-05-14,9.33581599832,-79.0028008599,28
Plan B,2016-05-14,9.35099127141,-79.3942879716,22
Plan B,2016-05-14,9.36175673731,-78.8388177107,39
Plan B,2016-05-14,9.34974689426,-78.8387790812,27
Plan B,2016-05-14,9.36436335214,-78.8381245998,34
Plan B,2016-05-14,9.35168871555,-79.0864298627,34
Plan B,2016-05-14,9.34671800489,-79.4014345668,23
Plan C,2016-05-14,9.35964365521,-78.8526131289,31
Plan C,2016-05-14,9.36758427616,-79.2653816876,25
Plan C,2016-05-14,9.36552564489,-79.2133942348,25
Plan C,2016-05-14,9.35275801969,-79.2649819911,20
Plan C,2016-05-14,9.36054686037,-78.8114836178,28
Plan C,2016-05-14,9.36354668674,-78.8384106118,32
Plan C,2016-05-14,9.33709665739,-79.0965348231,33
Plan C,2016-05-14,9.36839618169,-79.0034840795,36
Plan C,2016-05-14,9.36363923066,-79.2126066331,21
Plan D,2016-05-14,9.36493537443,-78.8530014511,28
Plan D,2016-05-14,9.36601108924,-78.884092067,27
Plan D,2016-05-14,9.35114354209,-78.8844772711,31
Plan D,2016-05-14,9.36606194512,-78.8836342465,30
Plan D,2016-05-14,9.36211476365,-79.2133939771,29
Plan D,2016-05-14,9.36497582251,-79.5035051209,22
Plan D,2016-05-14,9.36438991678,-78.8378618486,31
Plan D,2016-05-14,9.3077695609,-79.0872826014,32
Plan D,2016-05-14,9.35302849453,-79.2132857856,41
Plan E,2016-05-14,9.35042729383,-78.884728332,26
Plan E,2016-05-14,9.36588878528,-78.8527825937,38
Plan E,2016-05-14,9.36807652403,-78.954666211,26
Plan E,2016-05-14,9.36548970294,-78.8115409771,17
Plan E,2016-05-14,9.36615393346,-79.1319208694,27
Plan E,2016-05-14,9.36635255164,-78.838692231,25
Plan E,2016-05-14,9.36753813354,-79.0956202675,25
Plan E,2016-05-14,9.35980469429,-79.1324403321,24
Plan E,2016-05-14,9.3644888571,-79.0961224857,34
Plan F,2016-05-14,9.35254696442,-79.0872589232,25
Plan F,2016-05-14,9.36110575647,-78.838278181,27
Plan F,2016-05-14,9.36651546952,-78.8380409962,26
Plan F,2016-05-14,9.35452636984,-78.8124197214,25
Plan F,2016-05-14,9.36481490367,-78.8542041089,25
Plan F,2016-05-14,9.3516374158,-79.2646028657,32
Plan F,2016-05-14,9.36328425076,-78.8845722813,28
Plan F,2016-05-14,9.3613203944,-78.9530393369,20
Plan F,2016-05-14,9.1963995287,-79.0867793753,16
Plan G,2016-05-14,9.47609674404,-78.9540109313,29
Plan G,2016-05-14,9.36376121919,-78.8378540289,29
Plan G,2016-05-14,9.35450883825,-78.8538676797,27
Plan G,2016-05-14,9.3596456387,-79.0962001731,28
Plan G,2016-05-14,9.36300161224,-78.8114229119,29
Plan G,2016-05-14,9.3531247247,-78.8124267558,31
Plan G,2016-05-14,9.55521148329,-78.8536218939,27
Plan G,2016-05-14,9.34859042189,-78.8847433939,23
Plan G,2016-05-14,9.36900510729,-78.837887942,31
Plan A,2016-05-15,9.35131586636,-78.8378646722,32
Plan A,2016-05-15,9.35091349496,-79.0036132759,21
Plan A,2016-05-15,9.32997865421,-79.2649012004,23
Plan A,2016-05-15,9.365025678,-79.212988926,21
Plan A,2016-05-15,9.36845501536,-78.8117951043,21
Plan A,2016-05-15,9.36113025525,-79.0867982421,34
Plan A,2016-05-15,9.47508709279,-79.0866051939,36
Plan A,2016-05-15,9.35977923793,-79.408624584,26
Plan A,2016-05-15,9.35473498147,-78.8837989357,29
Plan B,2016-05-15,9.36566215698,-79.2127961387,30
Plan B,2016-05-15,9.36688475588,-78.8376616065,30
Plan B,2016-05-15,9.36246608958,-78.8386277581,31
Plan B,2016-05-15,9.3400346039,-79.3824476883,21
Plan B,2016-05-15,9.33245041816,-78.9541538814,23
Plan B,2016-05-15,9.35630447659,-79.2916002367,28
Plan B,2016-05-15,9.36609841844,-78.8535841345,29
Plan B,2016-05-15,9.33419737515,-78.811708896,14
Plan B,2016-05-15,9.34002493001,-79.2921565717,19
Plan C,2016-05-15,9.34390935467,-79.0029596877,23
Plan C,2016-05-15,9.36944300492,-78.8531966747,28
Plan C,2016-05-15,9.36868615713,-79.0867893035,29
Plan C,2016-05-15,9.33701681977,-78.8116268213,28
Plan C,2016-05-15,9.36460047658,-78.8837319378,32
Plan C,2016-05-15,9.34897868726,-78.8539255042,23
Plan C,2016-05-15,9.31194341915,-78.8383283364,26
Plan C,2016-05-15,9.35307201411,-78.883621104,25
Plan C,2016-05-15,9.35063313596,-78.8531809324,23
Plan D,2016-05-15,9.35109921558,-79.0963741279,22
Plan D,2016-05-15,9.36371449525,-79.0863201171,22
Plan D,2016-05-15,9.34461891367,-79.3684292274,26
Plan D,2016-05-15,9.36397657647,-79.2642144873,27
Plan D,2016-05-15,9.34359967068,-79.2912035427,26
Plan D,2016-05-15,9.35034833897,-78.8840693959,21
Plan D,2016-05-15,9.35095094658,-79.003732724,18
Plan D,2016-05-15,9.35094106184,-79.2952725009,23
Plan D,2016-05-15,9.36217555404,-79.2133683562,27
Plan E,2016-05-15,9.35693155048,-79.1321249117,27
Plan E,2016-05-15,9.36270445534,-79.095476916,24
Plan E,2016-05-15,9.36595513042,-78.8117935483,30
Plan E,2016-05-15,9.36662472118,-79.1313124584,17
Plan E,2016-05-15,9.31952451465,-78.8534188327,28
Plan E,2016-05-15,9.34006891918,-78.9545038444,27
Plan E,2016-05-15,9.3638156319,-78.8538469239,23
Plan E,2016-05-15,9.36499876752,-78.9544347955,21
Plan E,2016-05-15,9.35150879347,-79.0870643708,23
Plan F,2016-05-15,9.34254906312,-78.8390442539,29
Plan F,2016-05-15,9.3565813922,-78.8375814673,24
Plan F,2016-05-15,9.361535526,-79.3686742557,24
Plan F,2016-05-15,9.35716788753,-78.8388955353,28
Plan F,2016-05-15,9.34767464868,-79.3828635409,26
Plan F,2016-05-15,9.3516379056,-79.3632129889,26
Plan F,2016-05-15,9.35019478143,-78.8536619354,23
Plan F,2016-05-15,9.36387769807,-78.8111816989,32
Plan F,2016-05-15,9.36185876006,-78.8377513242,22
Plan G,2016-05-15,9.33463124537,-78.8115799898,26
Plan G,2016-05-15,9.36314582754,-79.0958169108,29
Plan G,2016-05-15,9.35078443941,-79.0953567552,16
Plan G,2016-05-15,9.26111437052,-79.0875055752,23
Plan G,2016-05-15,9.36070912716,-79.3295908302,24
Plan G,2016-05-15,9.34965832221,-78.8537434499,22
Plan G,2016-05-15,9.33882162376,-78.8123109474,25
Plan G,2016-05-15,9.35913767763,-78.8845222566,30
Plan G,2016-05-15,9.34147342625,-79.0041125842,26
Plan A,2016-05-16,9.35639714929,-78.954153135,23
Plan A,2016-05-16,9.3568953748,-79.2647794761,31
Plan A,2016-05-16,9.35188711649,-78.8125680947,35
Plan A,2016-05-16,9.34929081872,-79.0955401766,20
Plan A,2016-05-16,9.35350385626,-79.3238211644,24
Plan A,2016-05-16,9.34295021754,-79.1323782874,24
Plan A,2016-05-16,9.36437653646,-78.8379246452,28
Plan A,2016-05-16,9.33211873048,-79.0032151534,22
Plan A,2016-05-16,9.3210146327,-79.0032883276,20
Plan B,2016-05-16,9.35867366762,-78.8125474526,27
Plan B,2016-05-16,9.35207763873,-78.8386940686,34
Plan B,2016-05-16,9.3550714139,-78.8122403549,25
Plan B,2016-05-16,9.35418635167,-78.853969008,26
Plan B,2016-05-16,9.34989726703,-79.1322638677,16
Plan B,2016-05-16,9.34906770176,-78.852950056,28
Plan B,2016-05-16,9.31188051662,-78.8112105379,28
Plan B,2016-05-16,9.30859722286,-78.9532670255,31
Plan B,2016-05-16,9.36303257785,-78.811537029,27
Plan C,2016-05-16,9.36475251654,-79.3227867232,19
Plan C,2016-05-16,9.35508217189,-78.8117256659,27
Plan C,2016-05-16,9.35844837166,-79.0962686458,24
Plan C,2016-05-16,9.35465891543,-79.2139947202,25
Plan C,2016-05-16,9.36781043013,-79.2123898266,25
Plan C,2016-05-16,9.36566707238,-79.0031944978,25
Plan C,2016-05-16,9.36299330846,-79.2914568018,20
Plan C,2016-05-16,9.28638823531,-78.8532276315,22
Plan C,2016-05-16,9.36287171536,-79.003871601,27
Plan D,2016-05-16,9.365717972,-78.8121139334,27
Plan D,2016-05-16,9.36382117152,-78.8844453424,31
Plan D,2016-05-16,9.36041516895,-79.362560847,20
Plan D,2016-05-16,9.3644724679,-79.3631634675,22
Plan D,2016-05-16,9.3613924878,-79.0966480813,24
Plan D,2016-05-16,9.30655702624,-78.854044449,25
Plan D,2016-05-16,9.3636139281,-78.8838005673,24
Plan D,2016-05-16,9.35950965704,-78.9533539457,27
Plan D,2016-05-16,9.36983243878,-78.8125424592,29
Plan E,2016-05-16,9.34843094381,-79.0039890126,36
Plan E,2016-05-16,9.33738425689,-79.3625773121,23
Plan E,2016-05-16,9.35444391446,-78.8114093478,18
Plan E,2016-05-16,9.35221765194,-78.8388699383,29
Plan E,2016-05-16,9.36464180893,-78.8384438254,29
Plan E,2016-05-16,9.36635009967,-79.2944148773,22
Plan E,2016-05-16,9.34791249947,-78.8116344441,43
Plan E,2016-05-16,9.36243933825,-79.0863107388,32
Plan E,2016-05-16,9.34032614353,-79.0029816563,20
Plan F,2016-05-16,9.35335852359,-79.2953905438,31
Plan F,2016-05-16,9.36543056018,-79.2919136719,25
Plan F,2016-05-16,9.36125854332,-79.0874513177,21
Plan F,2016-05-16,9.36499181806,-78.8842582778,21
Plan F,2016-05-16,9.36769688589,-79.1320523085,31
Plan F,2016-05-16,9.35257314726,-78.8126754148,25
Plan F,2016-05-16,9.33809953986,-78.811893955,25
Plan F,2016-05-16,9.36246143715,-78.8379234671,33
Plan F,2016-05-16,9.36441927984,-78.8112214407,27
Plan G,2016-05-16,9.28565556149,-78.8385026206,19
Plan G,2016-05-16,9.36622667984,-78.8375523964,28
Plan G,2016-05-16,9.36574198144,-78.9540403535,17
Plan G,2016-05-16,9.36625214548,-79.0967464273,23
Plan G,2016-05-16,9.36657601376,-78.9543580644,31
Plan G,2016-05-16,9.33334760325,-79.0875397591,30
Plan G,2016-05-16,9.36190352588,-79.3238609956,29
Plan G,2016-05-16,9.34655723302,-78.9532627062,25
Plan G,2016-05-16,9.36536746132,-78.8529708161,24
Plan A,2016-05-17,9.3415822457,-78.8116903263,29
Plan A,2016-05-17,9.3639910925,-78.8381296521,29
Plan A,2016-05-17,9.30785081814,-78.8845741025,26
Plan A,2016-05-17,9.35014719572,-78.8385226038,26
Plan A,2016-05-17,9.34098581625,-78.8541951095,22
Plan A,2016-05-17,9.35812299368,-78.8539134634,24
Plan A,2016-05-17,9.33242049882,-79.0866043544,28
Plan A,2016-05-17,9.36108432191,-79.1317322338,29
Plan A,2016-05-17,9.36423008992,-79.1329238585,29
Plan B,2016-05-17,9.35763395472,-78.8539098185,22
Plan B,2016-05-17,9.36519355877,-78.9537433274,30
Plan B,2016-05-17,9.36370108886,-79.3285142711,21
Plan B,2016-05-17,9.28717909817,-79.2132102529,26
Plan B,2016-05-17,9.36364025859,-79.3825353602,22
Plan B,2016-05-17,9.35148594791,-79.514837212,26
Plan B,2016-05-17,9.366908033,-78.8845113304,35
Plan B,2016-05-17,9.35327073028,-78.8118716414,31
Plan B,2016-05-17,9.36855132767,-79.323840076,28
Plan C,2016-05-17,9.35572593198,-78.812605668,33
Plan C,2016-05-17,9.35296665345,-78.8836378407,23
Plan C,2016-05-17,9.36894409169,-79.2130833628,33
Plan C,2016-05-17,9.36432542199,-79.3290380642,29
Plan C,2016-05-17,9.36308332875,-78.8386916273,35
Plan C,2016-05-17,9.35314025237,-78.8837466996,25
Plan C,2016-05-17,9.36249450873,-78.8843577409,27
Plan C,2016-05-17,9.35158289852,-78.9539921418,16
Plan C,2016-05-17,9.35243067036,-79.0957429153,28
Plan D,2016-05-17,9.36460854626,-79.3288881195,26
Plan D,2016-05-17,9.36407529133,-78.8377356159,35
Plan D,2016-05-17,9.3406284435,-79.0953591082,16
Plan D,2016-05-17,9.35465434905,-79.414419032,16
Plan D,2016-05-17,9.36559753977,-78.9534905022,23
Plan D,2016-05-17,9.35171808011,-79.2132016447,22
Plan D,2016-05-17,9.35183072106,-79.2917651076,32
Plan D,2016-05-17,9.44125108455,-79.0965486004,28
Plan D,2016-05-17,9.36553029575,-79.2950646334,25
Plan E,2016-05-17,9.34143061537,-78.8845806213,24
Plan E,2016-05-17,9.28851590961,-78.8375501875,27
Plan E,2016-05-17,9.36287263931,-78.8377870905,24
Plan E,2016-05-17,9.28861422297,-78.837817972,22
Plan E,2016-05-17,9.36363151586,-78.8385044802,23
Plan E,2016-05-17,9.30699274487,-79.1319113731,30
Plan E,2016-05-17,9.35743889125,-79.0968210687,29
Plan E,2016-05-17,9.35278640028,-78.8537728967,25
Plan E,2016-05-17,9.36725836031,-79.0962510053,26
Plan F,2016-05-17,9.3501158704,-78.8117525037,29
Plan F,2016-05-17,9.32387783132,-79.3680368869,24
Plan F,2016-05-17,9.35560701083,-79.0964725252,25
Plan F,2016-05-17,9.36608738854,-78.8529818116,26
Plan F,2016-05-17,9.35238319615,-78.8116127095,26
Plan F,2016-05-17,9.35729475611,-79.1312967942,27
Plan F,2016-05-17,9.36100617215,-79.0026252707,28
Plan F,2016-05-17,9.36623208793,-78.8377129716,31
Plan F,2016-05-17,9.36554222187,-79.0877297912,30
Plan G,2016-05-17,9.33250179649,-78.8844834998,21
Plan G,2016-05-17,9.36603364696,-79.2133237289,26
Plan G,2016-05-17,9.35225442716,-79.1317141251,22
Plan G,2016-05-17,9.36719172769,-78.8119930645,35
Plan G,2016-05-17,9.36309810618,-78.8843495791,26
Plan G,2016-05-17,9.36337079301,-79.3632835265,30
Plan G,2016-05-17,9.3354877617,-78.8117184464,27
Plan G,2016-05-17,9.32343241262,-78.8845822115,19
Plan G,2016-05-17,9.30620098423,-78.9532441374,25
Plan A,2016-05-18,9.34962008342,-78.8379633515,28
Plan A,2016-05-18,9.35827905582,-79.1321163286,27
Plan A,2016-05-18,9.36180885269,-78.8379400733,36
Plan A,2016-05-18,9.35061952103,-78.8525636282,35
Plan A,2016-05-18,9.52668909307,-78.9537514175,28
Plan A,2016-05-18,9.36488213992,-79.2137283435,28
Plan A,2016-05-18,9.36426978261,-78.8538572421,24
Plan A,2016-05-18,9.36461776586,-79.0955383019,14
Plan A,2016-05-18,9.31257011621,-79.4012674626,16
Plan B,2016-05-18,9.35959842093,-78.8388913286,27
Plan B,2016-05-18,9.36392782876,-79.0032173441,31
Plan B,2016-05-18,9.30640837718,-78.8120698368,31
Plan B,2016-05-18,9.35790237484,-79.0028309931,25
Plan B,2016-05-18,9.35894110942,-79.290975997,31
Plan B,2016-05-18,9.36170521333,-79.0866667783,29
Plan B,2016-05-18,9.36446918318,-78.8384587436,34
Plan B,2016-05-18,9.36561756839,-79.0866585501,21
Plan B,2016-05-18,9.35814577784,-78.8385584291,28
Plan C,2016-05-18,9.35054532665,-78.8120847027,22
Plan C,2016-05-18,9.35332589618,-78.8120155344,25
Plan C,2016-05-18,9.35370825203,-79.4934670487,19
Plan C,2016-05-18,9.36703597001,-78.8374819204,30
Plan C,2016-05-18,9.35679287262,-78.8538591731,33
Plan C,2016-05-18,9.35416735966,-79.1318191711,27
Plan C,2016-05-18,9.35988583665,-79.0030680472,29
Plan C,2016-05-18,9.33061860184,-78.8119101337,23
Plan C,2016-05-18,9.35956647637,-78.8120011873,24
Plan D,2016-05-18,9.36549146789,-78.8122169796,33
Plan D,2016-05-18,9.36391456779,-79.0966399808,24
Plan D,2016-05-18,9.35057482677,-78.8535296795,31
Plan D,2016-05-18,9.3654965884,-79.3231081306,37
Plan D,2016-05-18,9.33217019345,-78.9536363115,24
Plan D,2016-05-18,9.36778784339,-79.3287852464,28
Plan D,2016-05-18,9.35794325828,-78.8851221024,29
Plan D,2016-05-18,9.36241270977,-78.8529517563,34
Plan D,2016-05-18,9.2728247455,-78.8110045262,19
Plan E,2016-05-18,9.30842191567,-79.2650896738,21
Plan E,2016-05-18,9.36480836905,-79.2135931912,29
Plan E,2016-05-18,9.34616828303,-78.9533799815,34
Plan E,2016-05-18,9.36201430728,-79.2955576697,28
Plan E,2016-05-18,9.35420493343,-78.8529800277,18
Plan E,2016-05-18,9.35054791508,-78.8123815631,30
Plan E,2016-05-18,9.35138570105,-78.8115635684,34
Plan E,2016-05-18,9.36508640802,-78.8113894921,20
Plan E,2016-05-18,9.35467052142,-78.8116359792,17
Plan F,2016-05-18,9.36649259275,-78.8843469707,32
Plan F,2016-05-18,9.36932717078,-78.8380224519,18
Plan F,2016-05-18,9.36775896931,-78.8843403634,28
Plan F,2016-05-18,9.36492804972,-78.8119447815,28
Plan F,2016-05-18,9.36172894057,-78.8124504301,32
Plan F,2016-05-18,9.36500156411,-79.2650661638,21
Plan F,2016-05-18,9.28865501315,-79.1319110375,22
Plan F,2016-05-18,9.34797299793,-79.1318688446,23
Plan F,2016-05-18,9.33931475483,-79.0039197008,24
Plan G,2016-05-18,9.35242031237,-79.213580155,23
Plan G,2016-05-18,9.36521742452,-79.2643063431,22
Plan G,2016-05-18,9.36472048507,-78.8843978453,28
Plan G,2016-05-18,9.35329027192,-79.3684064254,25
Plan G,2016-05-18,9.36215137186,-78.8117505779,31
Plan G,2016-05-18,9.3574676727,-78.8838518677,34
Plan G,2016-05-18,9.36022187308,-78.953262059,29
Plan G,2016-05-18,9.35189428756,-79.0869371002,24
Plan G,2016-05-18,9.36879928747,-79.1318653578,35
Plan A,2016-05-19,9.36926672427,-78.8537940437,34
Plan A,2016-05-19,9.34264633024,-78.8846955898,29
Plan A,2016-05-19,9.3652785224,-79.3237650789,28
Plan A,2016-05-19,9.3487957024,-78.8531793588,19
Plan A,2016-05-19,9.34178234778,-78.8387962409,30
Plan A,2016-05-19,9.35159185224,-79.4007628409,29
Plan A,2016-05-19,9.36805298014,-79.1321706822,30
Plan A,2016-05-19,9.3501086735,-79.2651693058,31
Plan A,2016-05-19,9.35057082981,-79.0041994836,21
Plan B,2016-05-19,9.35585224212,-78.9531904924,33
Plan B,2016-05-19,9.36620806326,-79.3236664077,22
Plan B,2016-05-19,9.36800166554,-78.8119043451,31
Plan B,2016-05-19,9.34935499482,-78.8836727668,28
Plan B,2016-05-19,9.34906828877,-79.0036077166,23
Plan B,2016-05-19,9.35329984177,-79.3630747005,20
Plan B,2016-05-19,9.36558874125,-78.8833551228,25
Plan B,2016-05-19,9.36503639913,-78.8115204837,21
Plan B,2016-05-19,9.36906304308,-78.8383106539,32
Plan C,2016-05-19,9.3496219358,-79.4633311544,18
Plan C,2016-05-19,9.35750210185,-79.2943217748,30
Plan C,2016-05-19,9.36451381837,-79.2644099091,31
Plan C,2016-05-19,9.34654012748,-79.2136931913,18
Plan C,2016-05-19,9.31663324,-78.8118000718,23
Plan C,2016-05-19,9.36433583724,-78.812370248,24
Plan C,2016-05-19,9.36305444754,-79.1315855781,27
Plan C,2016-05-19,9.36342210403,-78.8118634449,30
Plan C,2016-05-19,9.36394032381,-79.0961720413,28
Plan D,2016-05-19,9.3425033603,-78.8537554462,31
Plan D,2016-05-19,9.35269172173,-78.8110650842,32
Plan D,2016-05-19,9.35275238979,-78.8535969352,15
Plan D,2016-05-19,9.33192590548,-78.8117581231,27
Plan D,2016-05-19,9.36327045387,-79.0955786898,26
Plan D,2016-05-19,9.34672484139,-79.2136452325,14
Plan D,2016-05-19,9.35907853408,-78.9541458735,16
Plan D,2016-05-19,9.37014973987,-79.1318397707,33
Plan D,2016-05-19,9.36533045552,-78.9536569122,25
Plan E,2016-05-19,9.35362167265,-79.0033275657,31
Plan E,2016-05-19,9.36779443481,-78.8527388348,24
Plan E,2016-05-19,9.31675604653,-78.8842998385,29
Plan E,2016-05-19,9.35543025091,-79.086832077,24
Plan E,2016-05-19,9.34867214176,-78.8115619326,23
Plan E,2016-05-19,9.36379039269,-79.0872853781,27
Plan E,2016-05-19,9.36269596784,-78.838265842,27
Plan E,2016-05-19,9.36100752014,-79.2946974418,25
Plan E,2016-05-19,9.3589136558,-78.9531366208,21
Plan F,2016-05-19,9.31381032457,-78.9537677809,33
Plan F,2016-05-19,9.35118612819,-78.8838902149,29
Plan F,2016-05-19,9.36607916483,-78.8383061831,24
Plan F,2016-05-19,9.36507075187,-79.0031656038,32
Plan F,2016-05-19,9.36826638702,-78.8115072233,25
Plan F,2016-05-19,9.36632625459,-79.3625990521,26
Plan F,2016-05-19,9.36325205684,-79.2953354724,26
Plan F,2016-05-19,9.34255774183,-78.8118824385,23
Plan F,2016-05-19,9.36452008597,-79.0876904569,32
